ASMID	Match	SE	A3SS	A5SS	MXE	SEFDR5	A3SSFDR5	A5SSFDR5	MXEFDR5	Pmin
ASM#6594	SE_clu_2246_NA_6.16E-1,SE_clu_2247_NA_5.10E-1	2	0	0	0	0	0	0	0	0.51
ASM#6595	NA	0	0	0	0	0	0	0	0	NA
ASM#6596	NA	0	0	0	0	0	0	0	0	NA
ASM#6597	SE_clu_2887_NA_2.69E-1	1	0	0	0	0	0	0	0	0.269
ASM#6598	SE_clu_2888_NA_2.65E-1,SE_clu_2889_NA_7.37E-1,SE_clu_2890_NA_1.85E-1	3	0	0	0	0	0	0	0	0.185
ASM#6599	SE_clu_2892_NA_3.73E-1,SE_clu_2893_NA_3.27E-1,SE_clu_2894_NA_1.61E-1	3	0	0	0	0	0	0	0	0.161
ASM#6600	NA	0	0	0	0	0	0	0	0	NA
ASM#6601	NA	0	0	0	0	0	0	0	0	NA
ASM#6602	NA	0	0	0	0	0	0	0	0	NA
ASM#6603	SE_clu_2899_NA_5.32E-1,SE_clu_2900_NA_3.33E-1	2	0	0	0	0	0	0	0	0.333
ASM#6604	NA	0	0	0	0	0	0	0	0	NA
ASM#6605	NA	0	0	0	0	0	0	0	0	NA
ASM#6606	NA	0	0	0	0	0	0	0	0	NA
ASM#6607	SE_clu_2901_NA_3.22E-1	1	0	0	0	0	0	0	0	0.322
ASM#6608	NA	0	0	0	0	0	0	0	0	NA
ASM#6609	SE_clu_2904_NA_5.30E-2	1	0	0	0	0	0	0	0	0.053
ASM#6610	SE_clu_2905_NA_2.91E-1	1	0	0	0	0	0	0	0	0.291
ASM#6611	SE_clu_2906_NA_4.24E-1	1	0	0	0	0	0	0	0	0.424
ASM#6612	SE_clu_2909_NA_8.03E-3,SE_clu_2910_NA_1.11E-1,SE_clu_5749_NA_9.54E-2,SE_clu_2907_NA_6.07E-1,SE_clu_2908_NA_2.13E-1	5	0	0	0	0	0	0	0	0.00803
ASM#6613	NA	0	0	0	0	0	0	0	0	NA
ASM#6614	SE_clu_2915_NA_1.62E-2,SE_clu_2914_NA_8.61E-1	2	0	0	0	0	0	0	0	0.0162
ASM#6615	SE_clu_2917_NA_4.03E-1	1	0	0	0	0	0	0	0	0.403
ASM#6616	NA	0	0	0	0	0	0	0	0	NA
ASM#6617	SE_clu_2919_NA_6.03E-3	1	0	0	0	0	0	0	0	0.00603
ASM#6618	NA	0	0	0	0	0	0	0	0	NA
ASM#6619	NA	0	0	0	0	0	0	0	0	NA
ASM#6620	NA	0	0	0	0	0	0	0	0	NA
ASM#6621	SE_clu_2920_NA_3.31E-7	1	0	0	0	0	0	0	0	3.31e-07
ASM#6622	NA	0	0	0	0	0	0	0	0	NA
ASM#6623	SE_clu_2921_NA_6.36E-4	1	0	0	0	0	0	0	0	0.000636
ASM#6624	NA	0	0	0	0	0	0	0	0	NA
ASM#6625	NA	0	0	0	0	0	0	0	0	NA
ASM#6626	SE_clu_2929_NA_3.90E-1	1	0	0	0	0	0	0	0	0.39
ASM#6627	NA	0	0	0	0	0	0	0	0	NA
ASM#6628	SE_clu_2930_NA_7.67E-1	1	0	0	0	0	0	0	0	0.767
ASM#6629	NA	0	0	0	0	0	0	0	0	NA
ASM#6630	NA	0	0	0	0	0	0	0	0	NA
ASM#6631	SE_clu_2932_NA_1.89E-2	1	0	0	0	0	0	0	0	0.0189
ASM#6632	NA	0	0	0	0	0	0	0	0	NA
ASM#6633	NA	0	0	0	0	0	0	0	0	NA
ASM#6634	SE_clu_2937_NA_3.07E-1	1	0	0	0	0	0	0	0	0.307
ASM#6635	NA	0	0	0	0	0	0	0	0	NA
ASM#6636	NA	0	0	0	0	0	0	0	0	NA
ASM#6637	SE_clu_2940_NA_1.53E-1	1	0	0	0	0	0	0	0	0.153
ASM#6638	SE_clu_2942_NA_6.97E-1	1	0	0	0	0	0	0	0	0.697
ASM#6639	NA	0	0	0	0	0	0	0	0	NA
ASM#6640	NA	0	0	0	0	0	0	0	0	NA
ASM#6641	SE_clu_2946_NA_1.75E-3	1	0	0	0	0	0	0	0	0.00175
ASM#6642	SE_clu_2948_NA_4.35E-1	1	0	0	0	0	0	0	0	0.435
ASM#6643	NA	0	0	0	0	0	0	0	0	NA
ASM#6644	SE_clu_2950_NA_4.21E-3	1	0	0	0	0	0	0	0	0.00421
ASM#6645	SE_clu_2951_NA_4.78E-1	1	0	0	0	0	0	0	0	0.478
ASM#6646	NA	0	0	0	0	0	0	0	0	NA
ASM#6647	SE_clu_2953_NA_1.75E-3	1	0	0	0	0	0	0	0	0.00175
ASM#6648	NA	0	0	0	0	0	0	0	0	NA
ASM#6649	SE_clu_2954_NA_2.42E-1	1	0	0	0	0	0	0	0	0.242
ASM#6650	NA	0	0	0	0	0	0	0	0	NA
ASM#6651	NA	0	0	0	0	0	0	0	0	NA
ASM#6652	NA	0	0	0	0	0	0	0	0	NA
ASM#6653	NA	0	0	0	0	0	0	0	0	NA
ASM#6654	NA	0	0	0	0	0	0	0	0	NA
ASM#6655	NA	0	0	0	0	0	0	0	0	NA
ASM#6656	NA	0	0	0	0	0	0	0	0	NA
ASM#6657	SE_clu_2957_NA_9.10E-1	1	0	0	0	0	0	0	0	0.91
ASM#6658	SE_clu_2958_NA_9.83E-1,SE_clu_2960_NA_3.66E-1,SE_clu_2959_NA_2.67E-1	3	0	0	0	0	0	0	0	0.267
ASM#6659	SE_clu_2962_NA_3.52E-1	1	0	0	0	0	0	0	0	0.352
ASM#6660	SE_clu_2963_NA_1.33E-4	1	0	0	0	0	0	0	0	0.000133
ASM#6661	SE_clu_2965_NA_7.85E-1,SE_clu_2964_NA_7.59E-1	2	0	0	0	0	0	0	0	0.759
ASM#6662	NA	0	0	0	0	0	0	0	0	NA
ASM#6663	SE_clu_2966_NA_5.35E-3	1	0	0	0	0	0	0	0	0.00535
ASM#6664	NA	0	0	0	0	0	0	0	0	NA
ASM#6665	NA	0	0	0	0	0	0	0	0	NA
ASM#6666	NA	0	0	0	0	0	0	0	0	NA
ASM#6667	NA	0	0	0	0	0	0	0	0	NA
ASM#6668	NA	0	0	0	0	0	0	0	0	NA
ASM#6669	NA	0	0	0	0	0	0	0	0	NA
ASM#6670	NA	0	0	0	0	0	0	0	0	NA
ASM#6671	NA	0	0	0	0	0	0	0	0	NA
ASM#6672	SE_clu_2967_NA_4.78E-1,SE_clu_2968_NA_6.10E-1	2	0	0	0	0	0	0	0	0.478
ASM#6673	SE_clu_2970_NA_6.83E-1	1	0	0	0	0	0	0	0	0.683
ASM#6674	NA	0	0	0	0	0	0	0	0	NA
ASM#6675	NA	0	0	0	0	0	0	0	0	NA
ASM#6676	SE_clu_2971_NA_3.13E-1	1	0	0	0	0	0	0	0	0.313
ASM#6677	NA	0	0	0	0	0	0	0	0	NA
ASM#6678	NA	0	0	0	0	0	0	0	0	NA
ASM#6679	SE_clu_2972_NA_6.97E-2,SE_clu_2973_NA_8.21E-1	2	0	0	0	0	0	0	0	0.0697
ASM#6680	SE_clu_2974_NA_6.29E-1,SE_clu_2975_NA_7.97E-2	2	0	0	0	0	0	0	0	0.0797
ASM#6681	SE_clu_2980_NA_8.82E-1	1	0	0	0	0	0	0	0	0.882
ASM#6682	NA	0	0	0	0	0	0	0	0	NA
ASM#6683	NA	0	0	0	0	0	0	0	0	NA
ASM#6684	NA	0	0	0	0	0	0	0	0	NA
ASM#6685	SE_clu_31_NA_1.16E-1	1	0	0	0	0	0	0	0	0.116
ASM#6686	SE_clu_2986_NA_7.39E-1,SE_clu_2985_NA_7.46E-1	2	0	0	0	0	0	0	0	0.739
ASM#6687	NA	0	0	0	0	0	0	0	0	NA
ASM#6688	NA	0	0	0	0	0	0	0	0	NA
ASM#6689	NA	0	0	0	0	0	0	0	0	NA
ASM#6690	NA	0	0	0	0	0	0	0	0	NA
ASM#6691	NA	0	0	0	0	0	0	0	0	NA
ASM#6692	NA	0	0	0	0	0	0	0	0	NA
ASM#6693	SE_clu_2990_NA_1.40E-2	1	0	0	0	0	0	0	0	0.014
ASM#6694	SE_clu_2992_NA_2.05E-1	1	0	0	0	0	0	0	0	0.205
ASM#6695	NA	0	0	0	0	0	0	0	0	NA
ASM#6696	SE_clu_2993_NA_5.87E-3	1	0	0	0	0	0	0	0	0.00587
ASM#6697	SE_clu_2997_NA_1.61E-1	1	0	0	0	0	0	0	0	0.161
ASM#6698	NA	0	0	0	0	0	0	0	0	NA
ASM#6699	SE_clu_3002_NA_3.37E-1	1	0	0	0	0	0	0	0	0.337
ASM#6700	SE_clu_3003_NA_6.22E-2	1	0	0	0	0	0	0	0	0.0622
ASM#6701	NA	0	0	0	0	0	0	0	0	NA
ASM#6702	NA	0	0	0	0	0	0	0	0	NA
ASM#6703	SE_clu_3011_NA_1.23E-1	1	0	0	0	0	0	0	0	0.123
ASM#6704	SE_clu_3012_NA_9.15E-1	1	0	0	0	0	0	0	0	0.915
ASM#6705	SE_clu_3016_NA_2.61E-2	1	0	0	0	0	0	0	0	0.0261
ASM#6706	SE_clu_3017_NA_3.13E-1,SE_clu_3018_NA_2.05E-3	2	0	0	0	0	0	0	0	0.00205
ASM#6707	NA	0	0	0	0	0	0	0	0	NA
ASM#6708	NA	0	0	0	0	0	0	0	0	NA
ASM#6709	NA	0	0	0	0	0	0	0	0	NA
ASM#6710	NA	0	0	0	0	0	0	0	0	NA
ASM#6711	NA	0	0	0	0	0	0	0	0	NA
ASM#6712	NA	0	0	0	0	0	0	0	0	NA
ASM#6713	NA	0	0	0	0	0	0	0	0	NA
ASM#6714	NA	0	0	0	0	0	0	0	0	NA
ASM#6715	SE_clu_3021_NA_5.23E-2	1	0	0	0	0	0	0	0	0.0523
ASM#6716	SE_clu_3022_NA_5.72E-1	1	0	0	0	0	0	0	0	0.572
ASM#6717	SE_clu_3024_NA_5.98E-1,SE_clu_3023_NA_7.18E-1	2	0	0	0	0	0	0	0	0.598
ASM#6718	SE_clu_3025_NA_8.71E-1	1	0	0	0	0	0	0	0	0.871
ASM#6719	NA	0	0	0	0	0	0	0	0	NA
ASM#6720	NA	0	0	0	0	0	0	0	0	NA
ASM#6721	SE_clu_3026_NA_5.30E-1	1	0	0	0	0	0	0	0	0.53
ASM#6722	NA	0	0	0	0	0	0	0	0	NA
ASM#6723	NA	0	0	0	0	0	0	0	0	NA
ASM#6724	NA	0	0	0	0	0	0	0	0	NA
ASM#6725	NA	0	0	0	0	0	0	0	0	NA
ASM#6726	NA	0	0	0	0	0	0	0	0	NA
ASM#6727	NA	0	0	0	0	0	0	0	0	NA
ASM#6728	SE_clu_3027_NA_6.73E-4	1	0	0	0	0	0	0	0	0.000673
ASM#6729	SE_clu_3028_NA_9.67E-1	1	0	0	0	0	0	0	0	0.967
ASM#6730	NA	0	0	0	0	0	0	0	0	NA
ASM#6731	SE_clu_3030_NA_3.21E-1	1	0	0	0	0	0	0	0	0.321
ASM#6732	NA	0	0	0	0	0	0	0	0	NA
ASM#6733	SE_clu_3032_NA_2.32E-2	1	0	0	0	0	0	0	0	0.0232
ASM#6734	SE_clu_3034_NA_1.43E-1	1	0	0	0	0	0	0	0	0.143
ASM#6735	SE_clu_3036_NA_4.56E-1	1	0	0	0	0	0	0	0	0.456
ASM#6736	NA	0	0	0	0	0	0	0	0	NA
ASM#6737	NA	0	0	0	0	0	0	0	0	NA
ASM#6738	NA	0	0	0	0	0	0	0	0	NA
ASM#6739	SE_clu_3038_NA_4.62E-1	1	0	0	0	0	0	0	0	0.462
ASM#6740	NA	0	0	0	0	0	0	0	0	NA
ASM#6741	NA	0	0	0	0	0	0	0	0	NA
ASM#6742	NA	0	0	0	0	0	0	0	0	NA
ASM#6743	NA	0	0	0	0	0	0	0	0	NA
ASM#6744	NA	0	0	0	0	0	0	0	0	NA
ASM#6745	SE_clu_3042_NA_3.81E-1	1	0	0	0	0	0	0	0	0.381
ASM#6746	SE_clu_3043_NA_5.37E-1	1	0	0	0	0	0	0	0	0.537
ASM#6747	NA	0	0	0	0	0	0	0	0	NA
ASM#6748	NA	0	0	0	0	0	0	0	0	NA
ASM#6749	NA	0	0	0	0	0	0	0	0	NA
ASM#6750	SE_clu_3047_NA_4.25E-1,SE_clu_3048_NA_1.54E-1	2	0	0	0	0	0	0	0	0.154
ASM#6751	NA	0	0	0	0	0	0	0	0	NA
ASM#6752	SE_clu_3049_NA_7.19E-1	1	0	0	0	0	0	0	0	0.719
ASM#6753	NA	0	0	0	0	0	0	0	0	NA
ASM#6754	SE_clu_3050_NA_1.29E-1	1	0	0	0	0	0	0	0	0.129
ASM#6755	SE_clu_3051_NA_2.97E-1	1	0	0	0	0	0	0	0	0.297
ASM#6756	SE_clu_3052_NA_4.13E-1,SE_clu_3053_NA_8.91E-2	2	0	0	0	0	0	0	0	0.0891
ASM#6757	SE_clu_3054_NA_9.51E-3,SE_clu_3055_NA_6.03E-1	2	0	0	0	0	0	0	0	0.00951
ASM#6758	SE_clu_3056_NA_1.36E-1	1	0	0	0	0	0	0	0	0.136
ASM#6759	SE_clu_3058_NA_1.09E-1,SE_clu_3057_NA_1.23E-1	2	0	0	0	0	0	0	0	0.109
ASM#6760	NA	0	0	0	0	0	0	0	0	NA
ASM#6761	NA	0	0	0	0	0	0	0	0	NA
ASM#6762	NA	0	0	0	0	0	0	0	0	NA
ASM#6763	NA	0	0	0	0	0	0	0	0	NA
ASM#6764	NA	0	0	0	0	0	0	0	0	NA
ASM#6765	NA	0	0	0	0	0	0	0	0	NA
ASM#6766	NA	0	0	0	0	0	0	0	0	NA
ASM#6767	NA	0	0	0	0	0	0	0	0	NA
ASM#6768	NA	0	0	0	0	0	0	0	0	NA
ASM#6769	SE_clu_3063_NA_2.66E-1	1	0	0	0	0	0	0	0	0.266
ASM#6770	SE_clu_3066_NA_3.13E-1,SE_clu_3065_NA_4.97E-3	2	0	0	0	0	0	0	0	0.00497
ASM#6771	SE_clu_3069_NA_2.23E-1	1	0	0	0	0	0	0	0	0.223
ASM#6772	SE_clu_3071_NA_9.11E-1,SE_clu_3070_NA_6.31E-1	2	0	0	0	0	0	0	0	0.631
ASM#6773	NA	0	0	0	0	0	0	0	0	NA
ASM#6774	NA	0	0	0	0	0	0	0	0	NA
ASM#6775	NA	0	0	0	0	0	0	0	0	NA
ASM#6776	SE_clu_3082_NA_5.45E-1	1	0	0	0	0	0	0	0	0.545
ASM#6777	NA	0	0	0	0	0	0	0	0	NA
ASM#6778	SE_clu_3087_NA_4.15E-6	1	0	0	0	0	0	0	0	4.15e-06
ASM#6779	SE_clu_3088_NA_1.34E-1	1	0	0	0	0	0	0	0	0.134
ASM#6780	NA	0	0	0	0	0	0	0	0	NA
ASM#6781	SE_clu_3092_NA_1.38E-1	1	0	0	0	0	0	0	0	0.138
ASM#6782	SE_clu_3098_NA_1.80E-1	1	0	0	0	0	0	0	0	0.18
ASM#6783	NA	0	0	0	0	0	0	0	0	NA
ASM#6784	SE_clu_3100_NA_3.79E-1,SE_clu_3099_NA_3.49E-1	2	0	0	0	0	0	0	0	0.349
ASM#6785	SE_clu_3101_NA_1.06E-1	1	0	0	0	0	0	0	0	0.106
ASM#6786	NA	0	0	0	0	0	0	0	0	NA
ASM#6787	NA	0	0	0	0	0	0	0	0	NA
ASM#6788	SE_clu_3102_NA_2.48E-4	1	0	0	0	0	0	0	0	0.000248
ASM#6789	NA	0	0	0	0	0	0	0	0	NA
ASM#6790	NA	0	0	0	0	0	0	0	0	NA
ASM#6791	SE_clu_3103_NA_1.69E-1	1	0	0	0	0	0	0	0	0.169
ASM#6792	NA	0	0	0	0	0	0	0	0	NA
ASM#6793	SE_clu_3104_NA_4.02E-1	1	0	0	0	0	0	0	0	0.402
ASM#6794	NA	0	0	0	0	0	0	0	0	NA
ASM#6795	NA	0	0	0	0	0	0	0	0	NA
ASM#6796	SE_clu_3106_NA_9.64E-1,SE_clu_3105_NA_2.44E-2	2	0	0	0	0	0	0	0	0.0244
ASM#6797	SE_clu_3107_NA_6.88E-1,SE_clu_3108_NA_5.18E-1	2	0	0	0	0	0	0	0	0.518
ASM#6798	NA	0	0	0	0	0	0	0	0	NA
ASM#6799	SE_clu_3109_NA_5.52E-1	1	0	0	0	0	0	0	0	0.552
ASM#6800	NA	0	0	0	0	0	0	0	0	NA
ASM#6801	SE_clu_3111_NA_1.73E-7	1	0	0	0	0	0	0	0	1.73e-07
ASM#6802	NA	0	0	0	0	0	0	0	0	NA
ASM#6803	NA	0	0	0	0	0	0	0	0	NA
ASM#6804	NA	0	0	0	0	0	0	0	0	NA
ASM#6805	NA	0	0	0	0	0	0	0	0	NA
ASM#6806	NA	0	0	0	0	0	0	0	0	NA
ASM#6807	SE_clu_3113_NA_1.05E-1	1	0	0	0	0	0	0	0	0.105
ASM#6808	NA	0	0	0	0	0	0	0	0	NA
ASM#6809	SE_clu_3114_NA_7.19E-1	1	0	0	0	0	0	0	0	0.719
ASM#6810	NA	0	0	0	0	0	0	0	0	NA
ASM#6811	NA	0	0	0	0	0	0	0	0	NA
ASM#6812	NA	0	0	0	0	0	0	0	0	NA
ASM#6813	SE_clu_3115_NA_1.34E-1	1	0	0	0	0	0	0	0	0.134
ASM#6814	SE_clu_3116_NA_2.50E-2	1	0	0	0	0	0	0	0	0.025
ASM#6815	SE_clu_3117_NA_4.16E-1	1	0	0	0	0	0	0	0	0.416
ASM#6816	NA	0	0	0	0	0	0	0	0	NA
ASM#6817	NA	0	0	0	0	0	0	0	0	NA
ASM#6818	SE_clu_3120_NA_7.83E-1,SE_clu_3121_NA_2.48E-1	2	0	0	0	0	0	0	0	0.248
ASM#6819	SE_clu_3124_NA_3.36E-1	1	0	0	0	0	0	0	0	0.336
ASM#6820	SE_clu_3125_NA_3.77E-1	1	0	0	0	0	0	0	0	0.377
ASM#6821	SE_clu_3126_NA_3.02E-1	1	0	0	0	0	0	0	0	0.302
ASM#6822	SE_clu_3128_NA_5.13E-2	1	0	0	0	0	0	0	0	0.0513
ASM#6823	NA	0	0	0	0	0	0	0	0	NA
ASM#6824	NA	0	0	0	0	0	0	0	0	NA
ASM#6825	SE_clu_3130_NA_8.16E-1	1	0	0	0	0	0	0	0	0.816
ASM#6826	NA	0	0	0	0	0	0	0	0	NA
ASM#6827	SE_clu_3132_NA_9.72E-3	1	0	0	0	0	0	0	0	0.00972
ASM#6828	SE_clu_3131_NA_1.60E-3	1	0	0	0	0	0	0	0	0.0016
ASM#6829	NA	0	0	0	0	0	0	0	0	NA
ASM#6830	NA	0	0	0	0	0	0	0	0	NA
ASM#6831	SE_clu_3133_NA_6.98E-1,SE_clu_3134_NA_2.26E-1	2	0	0	0	0	0	0	0	0.226
ASM#6832	SE_clu_3135_NA_3.98E-5	1	0	0	0	0	0	0	0	3.98e-05
ASM#6833	NA	0	0	0	0	0	0	0	0	NA
ASM#6834	SE_clu_3136_NA_2.86E-1	1	0	0	0	0	0	0	0	0.286
ASM#6835	SE_clu_3137_NA_5.60E-1	1	0	0	0	0	0	0	0	0.56
ASM#6836	SE_clu_3138_NA_5.42E-4	1	0	0	0	0	0	0	0	0.000542
ASM#6837	SE_clu_3139_NA_2.04E-3,SE_clu_3138_NA_5.42E-4	2	0	0	0	0	0	0	0	0.000542
ASM#6838	SE_clu_3139_NA_2.04E-3	1	0	0	0	0	0	0	0	0.00204
ASM#6839	SE_clu_3141_NA_7.38E-1,SE_clu_3140_NA_3.08E-1	2	0	0	0	0	0	0	0	0.308
ASM#6840	SE_clu_3142_NA_7.44E-1	1	0	0	0	0	0	0	0	0.744
ASM#6841	NA	0	0	0	0	0	0	0	0	NA
ASM#6842	SE_clu_3145_NA_4.35E-2	1	0	0	0	0	0	0	0	0.0435
ASM#6843	NA	0	0	0	0	0	0	0	0	NA
ASM#6844	NA	0	0	0	0	0	0	0	0	NA
ASM#6845	SE_clu_3149_NA_1.57E-3	1	0	0	0	0	0	0	0	0.00157
ASM#6846	NA	0	0	0	0	0	0	0	0	NA
ASM#6847	SE_clu_3151_NA_7.57E-1,SE_clu_3150_NA_9.89E-1	2	0	0	0	0	0	0	0	0.757
ASM#6848	NA	0	0	0	0	0	0	0	0	NA
ASM#6849	NA	0	0	0	0	0	0	0	0	NA
ASM#6850	SE_clu_3152_NA_3.77E-2,SE_clu_3153_NA_7.07E-1	2	0	0	0	0	0	0	0	0.0377
ASM#6851	SE_clu_3154_NA_9.59E-2	1	0	0	0	0	0	0	0	0.0959
ASM#6852	SE_clu_3155_NA_8.39E-5	1	0	0	0	0	0	0	0	8.39e-05
ASM#6853	SE_clu_3160_NA_3.39E-1	1	0	0	0	0	0	0	0	0.339
ASM#6854	SE_clu_3163_NA_5.39E-7,SE_clu_3162_NA_2.25E-3	2	0	0	0	0	0	0	0	5.39e-07
ASM#6855	NA	0	0	0	0	0	0	0	0	NA
ASM#6856	NA	0	0	0	0	0	0	0	0	NA
ASM#6857	SE_clu_3164_NA_2.00E-1	1	0	0	0	0	0	0	0	0.2
ASM#6858	SE_clu_3167_NA_1.43E-2	1	0	0	0	0	0	0	0	0.0143
ASM#6859	NA	0	0	0	0	0	0	0	0	NA
ASM#6860	NA	0	0	0	0	0	0	0	0	NA
ASM#6861	SE_clu_3169_NA_4.38E-3	1	0	0	0	0	0	0	0	0.00438
ASM#6862	SE_clu_3170_NA_4.82E-1	1	0	0	0	0	0	0	0	0.482
ASM#6863	SE_clu_3172_NA_8.69E-1,SE_clu_3171_NA_3.57E-3	2	0	0	0	0	0	0	0	0.00357
ASM#6864	SE_clu_3175_NA_1.86E-4	1	0	0	0	0	0	0	0	0.000186
ASM#6865	NA	0	0	0	0	0	0	0	0	NA
ASM#6866	SE_clu_3176_NA_8.43E-1,SE_clu_3177_NA_2.61E-1	2	0	0	0	0	0	0	0	0.261
ASM#6867	SE_clu_3178_NA_1.48E-1	1	0	0	0	0	0	0	0	0.148
ASM#6868	SE_clu_3179_NA_1.42E-1	1	0	0	0	0	0	0	0	0.142
ASM#6869	NA	0	0	0	0	0	0	0	0	NA
ASM#6870	SE_clu_3180_NA_3.12E-3	1	0	0	0	0	0	0	0	0.00312
ASM#6871	SE_clu_3181_NA_9.79E-3	1	0	0	0	0	0	0	0	0.00979
ASM#6872	SE_clu_3182_NA_3.95E-1	1	0	0	0	0	0	0	0	0.395
ASM#6873	NA	0	0	0	0	0	0	0	0	NA
ASM#6874	SE_clu_3183_NA_7.80E-1	1	0	0	0	0	0	0	0	0.78
ASM#6875	SE_clu_3186_NA_7.10E-1,SE_clu_3185_NA_5.06E-4,SE_clu_3184_NA_1.98E-1	3	0	0	0	0	0	0	0	0.000506
ASM#6876	NA	0	0	0	0	0	0	0	0	NA
ASM#6877	NA	0	0	0	0	0	0	0	0	NA
ASM#6878	SE_clu_3188_NA_4.82E-1,SE_clu_3187_NA_4.46E-1	2	0	0	0	0	0	0	0	0.446
ASM#6879	SE_clu_3189_NA_7.21E-1	1	0	0	0	0	0	0	0	0.721
ASM#6880	SE_clu_3190_NA_2.81E-1	1	0	0	0	0	0	0	0	0.281
ASM#6881	NA	0	0	0	0	0	0	0	0	NA
ASM#6882	NA	0	0	0	0	0	0	0	0	NA
ASM#6883	NA	0	0	0	0	0	0	0	0	NA
ASM#6884	SE_clu_3192_NA_6.41E-3	1	0	0	0	0	0	0	0	0.00641
ASM#6885	NA	0	0	0	0	0	0	0	0	NA
ASM#6886	SE_clu_3197_NA_1.15E-2,SE_clu_3198_NA_4.16E-1	2	0	0	0	0	0	0	0	0.0115
ASM#6887	SE_clu_3199_NA_8.15E-1,SE_clu_3200_NA_4.63E-1,SE_clu_3201_NA_6.97E-3	3	0	0	0	0	0	0	0	0.00697
ASM#6888	SE_clu_3202_NA_1.57E-1	1	0	0	0	0	0	0	0	0.157
ASM#6889	NA	0	0	0	0	0	0	0	0	NA
ASM#6890	SE_clu_3203_NA_9.14E-1	1	0	0	0	0	0	0	0	0.914
ASM#6891	NA	0	0	0	0	0	0	0	0	NA
ASM#6892	NA	0	0	0	0	0	0	0	0	NA
ASM#6893	SE_clu_3204_NA_4.14E-1	1	0	0	0	0	0	0	0	0.414
ASM#6894	SE_clu_3205_NA_1.18E-2,SE_clu_3207_NA_3.43E-1,SE_clu_3206_NA_1.51E-1	3	0	0	0	0	0	0	0	0.0118
ASM#6895	SE_clu_3211_NA_1.76E-1	1	0	0	0	0	0	0	0	0.176
ASM#6896	NA	0	0	0	0	0	0	0	0	NA
ASM#6897	NA	0	0	0	0	0	0	0	0	NA
ASM#6898	NA	0	0	0	0	0	0	0	0	NA
ASM#6899	SE_clu_3216_NA_3.66E-1,SE_clu_3214_NA_5.69E-1,SE_clu_3215_NA_9.19E-1	3	0	0	0	0	0	0	0	0.366
ASM#6900	NA	0	0	0	0	0	0	0	0	NA
ASM#6901	SE_clu_3218_NA_4.64E-2,SE_clu_3217_NA_3.26E-1	2	0	0	0	0	0	0	0	0.0464
ASM#6902	SE_clu_3220_NA_5.23E-2,SE_clu_3221_NA_1.55E-1	2	0	0	0	0	0	0	0	0.0523
ASM#6903	SE_clu_3224_NA_1.01E-7	1	0	0	0	0	0	0	0	1.01e-07
ASM#6904	NA	0	0	0	0	0	0	0	0	NA
ASM#6905	NA	0	0	0	0	0	0	0	0	NA
ASM#6906	SE_clu_3225_NA_3.68E-1	1	0	0	0	0	0	0	0	0.368
ASM#6907	SE_clu_3228_NA_2.36E-1	1	0	0	0	0	0	0	0	0.236
ASM#6908	NA	0	0	0	0	0	0	0	0	NA
ASM#6909	SE_clu_3229_NA_2.87E-1	1	0	0	0	0	0	0	0	0.287
ASM#6910	NA	0	0	0	0	0	0	0	0	NA
ASM#6911	SE_clu_3234_NA_2.59E-3	1	0	0	0	0	0	0	0	0.00259
ASM#6912	SE_clu_3235_NA_5.09E-1	1	0	0	0	0	0	0	0	0.509
ASM#6913	NA	0	0	0	0	0	0	0	0	NA
ASM#6914	SE_clu_3237_NA_1.15E-1	1	0	0	0	0	0	0	0	0.115
ASM#6915	SE_clu_3238_NA_8.81E-4	1	0	0	0	0	0	0	0	0.000881
ASM#6916	NA	0	0	0	0	0	0	0	0	NA
ASM#6917	NA	0	0	0	0	0	0	0	0	NA
ASM#6918	NA	0	0	0	0	0	0	0	0	NA
ASM#6919	NA	0	0	0	0	0	0	0	0	NA
ASM#6920	NA	0	0	0	0	0	0	0	0	NA
ASM#6921	SE_clu_3239_NA_1.08E-1	1	0	0	0	0	0	0	0	0.108
ASM#6922	NA	0	0	0	0	0	0	0	0	NA
ASM#6923	NA	0	0	0	0	0	0	0	0	NA
ASM#6924	NA	0	0	0	0	0	0	0	0	NA
ASM#6925	NA	0	0	0	0	0	0	0	0	NA
ASM#6926	SE_clu_3241_NA_3.81E-1	1	0	0	0	0	0	0	0	0.381
ASM#6927	SE_clu_3242_NA_1.07E-1	1	0	0	0	0	0	0	0	0.107
ASM#6928	NA	0	0	0	0	0	0	0	0	NA
ASM#6929	SE_clu_3243_NA_6.83E-1	1	0	0	0	0	0	0	0	0.683
ASM#6930	SE_clu_3244_NA_8.53E-1	1	0	0	0	0	0	0	0	0.853
ASM#6931	NA	0	0	0	0	0	0	0	0	NA
ASM#6932	NA	0	0	0	0	0	0	0	0	NA
ASM#6933	NA	0	0	0	0	0	0	0	0	NA
ASM#6934	NA	0	0	0	0	0	0	0	0	NA
ASM#6935	SE_clu_3248_NA_6.68E-2,SE_clu_3249_NA_9.65E-1	2	0	0	0	0	0	0	0	0.0668
ASM#6936	NA	0	0	0	0	0	0	0	0	NA
ASM#6937	SE_clu_3252_NA_7.21E-1,SE_clu_3250_NA_8.02E-1	2	0	0	0	0	0	0	0	0.721
ASM#6938	SE_clu_3252_NA_7.21E-1,SE_clu_3251_NA_1.57E-1,SE_clu_3250_NA_8.02E-1	3	0	0	0	0	0	0	0	0.157
ASM#6939	NA	0	0	0	0	0	0	0	0	NA
